seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
1320,TV,ec_centred25_alpha_u05,2.0,4.643733501434326,4.749306832200074,-2.222920828150454,4.074025630950928,4.402569770812988,4.638588905334473,4.8771586418151855,5.223746299743652,1.0
1320,Display,ec_centred25_alpha_u05,2.0,1.5547999143600464,1.662529616120297,-6.479866627077002,1.3406031131744385,1.4630945920944214,1.5492639541625977,1.641161322593689,1.7777607440948486,1.0
1320,TV,ec_centred25_alpha_u05,3.0,3.857314348220825,3.9457982589352714,-2.242484407662604,3.2381861209869385,3.600950241088867,3.850137710571289,4.112296104431152,4.500528335571289,1.0
1320,Display,ec_centred25_alpha_u05,3.0,0.934756338596344,1.0180600746083883,-8.182595319248575,0.7837098240852356,0.8695517778396606,0.9282277822494508,0.9951169490814208,1.1006572246551514,1.0
1320,TV,ec_centred25_alpha_u05,5.0,2.821645021438598,2.8790399483219855,-1.9935439560968549,2.205260992050171,2.5514283180236816,2.803640842437744,3.0779902935028076,3.497137546539306,1.0
1320,Display,ec_centred25_alpha_u05,5.0,0.4570893943309784,0.5073138665727399,-9.90007873844706,0.3706265389919281,0.4175549149513244,0.4529663324356079,0.4922260344028473,0.5578017830848694,1.0
1320,TV,ec_centred25_alpha_u05,10.0,1.5744894742965698,1.5907222329206434,-1.0204646850424326,1.0973087549209597,1.349984049797058,1.5440133810043335,1.779807209968567,2.1573705673217773,1.0
1320,Display,ec_centred25_alpha_u05,10.0,0.1556983888149261,0.1761015393774036,-11.586014883578866,0.1226266399025917,0.1398729532957077,0.1539206355810165,0.1692187190055847,0.1964958757162094,1.0
2024,TV,truth,1.0,5.872869701716211,,,,,,,,
2024,TV,truth,2.0,4.757065800950317,,,,,,,,
2024,TV,truth,3.0,3.954511299447615,,,,,,,,
2024,TV,truth,5.0,2.8874661782707327,,,,,,,,
2024,TV,truth,10.0,1.5969676988215822,,,,,,,,
2024,Display,truth,1.0,3.303588973468535,,,,,,,,
2024,Display,truth,2.0,1.6536181490745443,,,,,,,,
2024,Display,truth,3.0,1.011820440426298,,,,,,,,
2024,Display,truth,5.0,0.5036265349401899,,,,,,,,
2024,Display,truth,10.0,0.1744899842430446,,,,,,,,
2024,TV,default,1.0,5.9822306632995605,5.872869701716211,1.8621383946487269,5.482483863830566,5.768652439117432,5.977660179138184,6.194447994232178,6.50227165222168,1.0
2024,Display,default,1.0,3.036832094192505,3.303588973468535,-8.074759947995414,2.694355010986328,2.896768093109131,3.037176609039306,3.172041654586792,3.3684849739074707,1.0
2024,TV,default,2.0,3.949105262756348,4.757065800950317,-16.98443057131064,3.5088090896606445,3.7637298107147217,3.95532751083374,4.132254123687744,4.402204513549805,0.0
2024,Display,default,2.0,1.6489858627319336,1.6536181490745443,-0.2801303520527654,1.384440541267395,1.5378336906433103,1.641448736190796,1.7572154998779297,1.926166534423828,1.0
2024,TV,default,3.0,2.8413774967193604,3.954511299447615,-28.14845421945671,2.4509780406951904,2.675036668777466,2.8447370529174805,3.0058906078338623,3.2543435096740723,0.0
2024,Display,default,3.0,1.0577422380447388,1.011820440426298,4.538532311038623,0.8513983488082886,0.96879780292511,1.0505447387695312,1.1415895223617554,1.2795332670211792,1.0
2024,TV,default,5.0,1.7049115896224976,2.8874661782707327,-40.95475117760348,1.406830072402954,1.5722880363464355,1.6992312669754028,1.832252621650696,2.021927833557129,0.0
2024,Display,default,5.0,0.5566315650939941,0.5036265349401899,10.52466986476377,0.4270599782466888,0.4982906281948089,0.5486003160476685,0.6094695329666138,0.7032145261764526,1.0
2024,TV,default,10.0,0.7233009934425354,1.5969676988215822,-54.707850761398234,0.5596328973770142,0.6472046375274658,0.717975378036499,0.7912868857383728,0.8919602036476135,0.0
2024,Display,default,10.0,0.20660300552845,0.1744899842430446,18.403933855983155,0.1511857211589813,0.1801239252090454,0.2029280662536621,0.2293903082609176,0.2732930481433868,1.0
2024,TV,ec_centred25_alpha_u05,1.0,6.303218841552734,5.872869701716211,7.327748812659052,5.770374298095703,6.063209533691406,6.298354148864746,6.533237457275391,6.862346649169922,1.0
2024,Display,ec_centred25_alpha_u05,1.0,3.081801652908325,3.303588973468535,-6.713526481090925,2.7441649436950684,2.9386963844299316,3.082750082015991,3.220648765563965,3.4348175525665283,1.0
2024,TV,ec_centred25_alpha_u05,2.0,5.2245402336120605,4.757065800950317,9.826949052677737,4.649794101715088,4.970427513122559,5.2329182624816895,5.478480339050293,5.803055763244629,1.0
2024,Display,ec_centred25_alpha_u05,2.0,1.6513028144836426,1.6536181490745443,-0.1400162783770642,1.407098412513733,1.544517993927002,1.6485531330108645,1.7516825199127195,1.928200840950012,1.0
2024,TV,ec_centred25_alpha_u05,3.0,4.428560733795166,3.954511299447615,11.98756049612928,3.793954610824585,4.152650833129883,4.428725242614746,4.698117256164551,5.084018230438232,1.0
2024,Display,ec_centred25_alpha_u05,3.0,1.0510085821151731,1.011820440426298,3.873033210553123,0.867900550365448,0.9677792191505432,1.0467615127563477,1.124324917793274,1.2642462253570557,1.0
2024,TV,ec_centred25_alpha_u05,5.0,3.336604595184326,2.8874661782707327,15.554759404405448,2.673335552215576,3.0370795726776123,3.324451446533203,3.621800422668457,4.053224563598633,1.0
2024,Display,ec_centred25_alpha_u05,5.0,0.5481019020080566,0.5036265349401899,8.831021398256645,0.4350667297840118,0.4954968690872192,0.5436500906944275,0.5931347608566284,0.6830146908760071,1.0
2024,TV,ec_centred25_alpha_u05,10.0,1.9441436529159544,1.5969676988215822,21.73969795071979,1.390926480293274,1.6767075061798096,1.9189794063568115,2.1897192001342773,2.585941791534424,1.0
2024,Display,ec_centred25_alpha_u05,10.0,0.2013104707002639,0.1744899842430446,15.370788514635558,0.1536389887332916,0.178203210234642,0.1990779042243957,0.2203302085399627,0.2591775357723236,1.0
12345,TV,truth,1.0,5.870154612200596,,,,,,,,
12345,TV,truth,2.0,4.752674783847383,,,,,,,,
12345,TV,truth,3.0,3.9500693987004745,,,,,,,,
12345,TV,truth,5.0,2.8843011165097523,,,,,,,,
12345,TV,truth,10.0,1.5963216275592176,,,,,,,,
12345,Display,truth,1.0,3.3087416212965133,,,,,,,,
12345,Display,truth,2.0,1.6566274345575358,,,,,,,,
12345,Display,truth,3.0,1.0135043695962682,,,,,,,,
12345,Display,truth,5.0,0.504351018965314,,,,,,,,
12345,Display,truth,10.0,0.1747069381038157,,,,,,,,
12345,TV,default,1.0,5.549990177154541,5.870154612200596,-5.454105661554842,5.0504984855651855,5.343842029571533,5.556351661682129,5.7466278076171875,6.044963836669922,1.0
12345,Display,default,1.0,3.271395683288574,3.3087416212965133,-1.128705178052114,2.9636354446411133,3.1395320892333984,3.265242576599121,3.3994903564453125,3.581551313400269,1.0
12345,TV,default,2.0,3.599420070648194,4.752674783847383,-24.265382456184128,3.1649062633514404,3.4218664169311523,3.5991835594177246,3.7714734077453618,4.031515121459961,0.0
12345,Display,default,2.0,1.699958562850952,1.6566274345575358,2.6156230054821927,1.4645737409591677,1.595003366470337,1.6938848495483398,1.802112102508545,1.945254921913147,1.0
12345,TV,default,3.0,2.564418315887451,3.9500693987004745,-35.07915793248812,2.1877503395080566,2.407682418823242,2.5656614303588867,2.7146763801574707,2.954193353652954,0.0
12345,Display,default,3.0,1.0628679990768433,1.0135043695962682,4.870588717860103,0.8847017884254456,0.982183039188385,1.0556652545928955,1.139799952507019,1.2598772048950195,1.0
12345,TV,default,5.0,1.523232340812683,2.8843011165097523,-47.18885860794164,1.240548610687256,1.4018362760543823,1.5213510990142822,1.6390081644058228,1.8202968835830688,0.0
12345,Display,default,5.0,0.5425091981887817,0.504351018965314,7.565797983664235,0.4336869120597839,0.4898467659950256,0.5379650592803955,0.5885932445526123,0.6702894568443298,1.0
12345,TV,default,10.0,0.6412013173103333,1.5963216275592176,-59.83257344632155,0.4907759726047516,0.5748809576034546,0.6370267868041992,0.7027581334114075,0.804545521736145,0.0
12345,Display,default,10.0,0.193624660372734,0.1747069381038157,10.82826044245413,0.1478875577449798,0.1708624958992004,0.1908558309078216,0.21193827688694,0.2497736662626266,1.0
12345,TV,ec_centred25_alpha_u05,1.0,5.843482494354248,5.870154612200596,-0.4543682340310551,5.32528018951416,5.627665042877197,5.843019485473633,6.0533766746521,6.346879005432129,1.0
12345,Display,ec_centred25_alpha_u05,1.0,3.330594062805176,3.3087416212965133,0.6604456923445134,3.0304653644561768,3.2015531063079834,3.3281543254852295,3.4546942710876465,3.624725341796875,1.0
12345,TV,ec_centred25_alpha_u05,2.0,4.796212196350098,4.752674783847383,0.9160612598758444,4.259607791900635,4.571752548217773,4.803619384765625,5.021347999572754,5.330358028411865,1.0
12345,Display,ec_centred25_alpha_u05,2.0,1.719457745552063,1.6566274345575358,3.79266391971278,1.5007750988006592,1.6222213506698608,1.7140297889709473,1.8135050535202024,1.949040412902832,1.0
12345,TV,ec_centred25_alpha_u05,3.0,4.03618049621582,3.9500693987004745,2.179989484328426,3.446728467941284,3.782727479934693,4.0342864990234375,4.285914897918701,4.6382317543029785,1.0
12345,Display,ec_centred25_alpha_u05,3.0,1.0706603527069092,1.0135043695962682,5.63944121261255,0.9044384956359864,0.9931153059005736,1.0653419494628906,1.1409941911697388,1.2507997751235962,1.0
12345,TV,ec_centred25_alpha_u05,5.0,3.0107998847961426,2.8843011165097523,4.385768447070615,2.412796974182129,2.72640609741211,3.005147933959961,3.271198987960815,3.650308132171631,1.0
12345,Display,ec_centred25_alpha_u05,5.0,0.5436500310897827,0.504351018965314,7.79199617859232,0.4440836012363434,0.4954807758331299,0.5383007526397705,0.5864641070365906,0.6559440493583679,1.0
12345,TV,ec_centred25_alpha_u05,10.0,1.7320678234100342,1.5963216275592176,8.503687070779907,1.2464187145233154,1.4842275381088257,1.7070807218551636,1.946192741394043,2.2893919944763184,1.0
12345,Display,ec_centred25_alpha_u05,10.0,0.1926449835300445,0.1747069381038157,10.267506042358487,0.1521388590335846,0.1723057925701141,0.1897871643304824,0.210218608379364,0.2423372864723205,1.0
31337,TV,truth,1.0,5.873171490100183,,,,,,,,
31337,TV,truth,2.0,4.7595264356594935,,,,,,,,
31337,TV,truth,3.0,3.958813995465381,,,,,,,,
31337,TV,truth,5.0,2.894026177934285,,,,,,,,
31337,TV,truth,10.0,1.6042780357255095,,,,,,,,
31337,Display,truth,1.0,3.300221366986865,,,,,,,,
31337,Display,truth,2.0,1.6493004818485455,,,,,,,,
31337,Display,truth,3.0,1.0081609134993288,,,,,,,,
31337,Display,truth,5.0,0.5013347733974283,,,,,,,,
31337,Display,truth,10.0,0.173626212507034,,,,,,,,
31337,TV,default,1.0,5.713242053985596,5.873171490100183,-2.7230506785671738,5.288665771484375,5.527856349945068,5.712743282318115,5.882497787475586,6.1629815101623535,1.0
31337,Display,default,1.0,3.3517138957977295,3.300221366986865,1.5602749962763118,3.047076463699341,3.219787120819092,3.3534955978393555,3.4772114753723145,3.664534091949463,1.0
31337,TV,default,2.0,3.7549214363098145,4.7595264356594935,-21.107246969424132,3.3554930686950684,3.5912513732910156,3.752387046813965,3.923675775527954,4.156044006347656,0.0
31337,Display,default,2.0,1.712939977645874,1.6493004818485455,3.858574983619767,1.4849286079406738,1.6148501634597778,1.7084102630615234,1.8041911125183103,1.9654262065887451,1.0
31337,TV,default,3.0,2.6960341930389404,3.958813995465381,-31.89793215525888,2.327113151550293,2.5387368202209473,2.69212007522583,2.852731227874756,3.0673916339874268,0.0
31337,Display,default,3.0,1.0595800876617432,1.0081609134993288,5.10029435518764,0.8861538171768188,0.9809908270835876,1.0518896579742432,1.1288353204727173,1.261746525764465,1.0
31337,TV,default,5.0,1.6150920391082764,2.894026177934285,-44.19221044292328,1.3318583965301514,1.4879859685897827,1.6120480298995972,1.736162185668945,1.906928777694702,0.0
31337,Display,default,5.0,0.532974362373352,0.5013347733974283,6.311070098231908,0.426571786403656,0.483079046010971,0.5270617008209229,0.57602459192276,0.6635037064552307,1.0
31337,TV,default,10.0,0.6851573586463928,1.6042780357255095,-57.291856935724915,0.5342158079147339,0.6128328442573547,0.6814835071563721,0.750503420829773,0.8497790694236755,0.0
31337,Display,default,10.0,0.1858413815498352,0.173626212507034,7.035325407623194,0.1413914710283279,0.1647067666053772,0.1823898255825042,0.2036554813385009,0.2424261420965194,1.0
31337,TV,ec_centred25_alpha_u05,1.0,6.031136989593506,5.873171490100183,2.689611562672556,5.598415374755859,5.847072601318359,6.02971076965332,6.211177825927734,6.462515830993652,1.0
31337,Display,ec_centred25_alpha_u05,1.0,3.419935941696167,3.300221366986865,3.627471051089004,3.124260187149048,3.2963461875915527,3.41571044921875,3.53519344329834,3.7383511066436768,1.0
31337,TV,ec_centred25_alpha_u05,2.0,4.982959270477295,4.7595264356594935,4.6944341593270655,4.483608722686768,4.772111415863037,4.979410171508789,5.190920829772949,5.488320827484131,1.0
31337,Display,ec_centred25_alpha_u05,2.0,1.7447880506515503,1.6493004818485455,5.789579876674833,1.5294742584228516,1.655989646911621,1.7400530576705933,1.828983783721924,1.975343346595764,1.0
31337,TV,ec_centred25_alpha_u05,3.0,4.2141523361206055,3.958813995465381,6.449869606091663,3.6380228996276855,3.978015899658203,4.215899467468262,4.445549964904785,4.798301696777344,1.0
31337,Display,ec_centred25_alpha_u05,3.0,1.0775346755981443,1.0081609134993288,6.881219175421038,0.9145252108573914,1.0085560083389282,1.0707509517669678,1.1391185522079468,1.256675124168396,1.0
31337,TV,ec_centred25_alpha_u05,5.0,3.165531635284424,2.894026177934285,9.381582634609597,2.5539278984069824,2.8975868225097656,3.165544033050537,3.42104172706604,3.814117431640625,1.0
31337,Display,ec_centred25_alpha_u05,5.0,0.5405901670455933,0.5013347733974283,7.830175709165443,0.4441339075565338,0.4983016848564148,0.5356820821762085,0.5776424407958984,0.6535913348197937,1.0
31337,TV,ec_centred25_alpha_u05,10.0,1.8379921913146973,1.6042780357255095,14.568182720490476,1.3299449682235718,1.594555139541626,1.8158576488494873,2.056722640991211,2.438389539718628,1.0
31337,Display,ec_centred25_alpha_u05,10.0,0.1876740753650665,0.173626212507034,8.09086523007776,0.1474123150110244,0.1689575165510177,0.1848918944597244,0.2034730762243271,0.2358303517103195,1.0
