seed,channel,variant,spend_multiplier,mean,q05,q25,q50,q75,q95,true_mroi,pct_error
555,Display,ec_alpha_noisy,1.0,2.476944923400879,2.1797635555267334,2.3513636589050293,2.471919536590576,2.5913238525390625,2.7770578861236572,3.307303175944453,-25.106807824065058
555,TV,ec_alpha_noisy,2.0,5.725132942199707,5.099087238311768,5.466296195983887,5.725589752197266,5.976139545440674,6.366785049438477,4.75758526298426,20.33694880348902
555,Display,ec_alpha_noisy,2.0,1.16886568069458,0.9930808544158936,1.094450831413269,1.1628659963607788,1.2420181035995483,1.3556492328643799,1.6535918570136279,-29.313531888966782
555,TV,ec_alpha_noisy,3.0,4.904301643371582,4.181811332702637,4.601406097412109,4.910091400146484,5.2042622566223145,5.6451029777526855,3.956225830363134,23.964147995096276
555,Display,ec_alpha_noisy,3.0,0.6947481632232666,0.5772082209587097,0.6428607106208801,0.6900424957275391,0.7431396245956421,0.8235917091369629,1.0106212718883034,-31.255339408682858
555,TV,ec_alpha_noisy,5.0,3.757920265197754,2.960653305053711,3.4263901710510254,3.742927074432373,4.105683326721191,4.5889763832092285,2.890759968984129,29.99765824619338
555,Display,ec_alpha_noisy,5.0,0.3359978497028351,0.271049439907074,0.30615124106407166,0.333290696144104,0.3631678521633148,0.4085303544998169,0.502249756156177,-33.101440949559176
555,TV,ec_alpha_noisy,10.0,2.252744674682617,1.5653897523880005,1.9395816326141357,2.2183191776275635,2.556361675262451,3.028639316558838,1.600947662951077,40.713199239134546
555,Display,ec_alpha_noisy,10.0,0.11351984739303589,0.08890773355960846,0.10183598101139069,0.11213617771863937,0.12377049773931503,0.1423930823802948,0.1736816992619243,-34.63914282538202
2024,TV,default,1.0,7.995588779449463,7.404677391052246,7.750424385070801,7.9995269775390625,8.242042541503906,8.587265968322754,5.872868436566219,36.144524022819205
2024,Display,default,1.0,3.6062097549438477,3.2212774753570557,3.447849988937378,3.6007978916168213,3.7609047889709473,3.999551773071289,3.3035894964974513,9.16034691257015
2024,TV,default,2.0,5.215528964996338,4.672353267669678,4.980960845947266,5.212230682373047,5.446049690246582,5.772163391113281,4.7570647761699165,9.637543535733538
2024,Display,default,2.0,1.9336926937103271,1.6341718435287476,1.800126075744629,1.9263259172439575,2.052056312561035,2.265712022781372,1.6536184108777274,16.937056396459592
2024,TV,default,3.0,3.716733455657959,3.2248265743255615,3.4981889724731445,3.7091684341430664,3.9222073554992676,4.238022327423096,3.9545104475557467,-6.01280474665975
2024,Display,default,3.0,1.2282110452651978,0.9901526570320129,1.120585322380066,1.2190876007080078,1.3249962329864502,1.499007225036621,1.0118206006191526,21.386246189653747
2024,TV,default,5.0,2.1970489025115967,1.811448097229004,2.025275230407715,2.1889967918395996,2.3606669902801514,2.6172714233398438,2.8874655562447047,-23.9108186845709
2024,Display,default,5.0,0.6359677314758301,0.4869653880596161,0.5668951272964478,0.6274020671844482,0.6968709230422974,0.8157117366790771,0.5036266146750609,26.277625714073018
2024,TV,default,10.0,0.9093465805053711,0.7030624151229858,0.8138339519500732,0.9013475179672241,0.9997761249542236,1.1458187103271484,1.5969673547983405,-43.05791049684918
2024,Display,default,10.0,0.22842290997505188,0.1658255010843277,0.19795385003089905,0.22362816333770752,0.25372883677482605,0.30785679817199707,0.17449001186854768,30.908874112023454
2024,TV,ec_alpha_noisy,1.0,8.408823013305664,7.823878765106201,8.159567832946777,8.398311614990234,8.666337966918945,9.0176362991333,5.872868436566219,43.18085113144781
2024,Display,ec_alpha_noisy,1.0,3.741536855697632,3.377206802368164,3.5814707279205322,3.7319741249084473,3.901313543319702,4.129093170166016,3.3035894964974513,13.256712423395921
2024,TV,ec_alpha_noisy,2.0,7.074123859405518,6.370914459228516,6.792901515960693,7.077217102050781,7.372429847717285,7.755707263946533,4.7570647761699165,48.70774715624429
2024,Display,ec_alpha_noisy,2.0,2.0820114612579346,1.7935749292373657,1.9506950378417969,2.07481050491333,2.201632261276245,2.4000182151794434,1.6536184108777274,25.90640304692904
2024,TV,ec_alpha_noisy,3.0,6.065546989440918,5.2434587478637695,5.712221145629883,6.0764288902282715,6.423192024230957,6.87761116027832,3.9545104475557467,53.383005807709715
2024,Display,ec_alpha_noisy,3.0,1.349830985069275,1.113021731376648,1.2446389198303223,1.3402818441390991,1.4438986778259277,1.6133538484573364,1.0118206006191526,33.406157597827836
2024,TV,ec_alpha_noisy,5.0,4.647043228149414,3.7246816158294678,4.22745418548584,4.655295372009277,5.050676345825195,5.586265563964844,2.8874655562447047,60.93848178030319
2024,Display,ec_alpha_noisy,5.0,0.7150189280509949,0.560387372970581,0.6428900361061096,0.7092856764793396,0.7766199111938477,0.8932833671569824,0.5036266146750609,41.97401551391877
2024,TV,ec_alpha_noisy,10.0,2.7728896141052246,1.9528472423553467,2.370131015777588,2.7497310638427734,3.125601291656494,3.6910693645477295,1.5969673547983405,73.63470867288801
2024,Display,ec_alpha_noisy,10.0,0.26303234696388245,0.1941172182559967,0.22996871173381805,0.2588995099067688,0.290242075920105,0.34503141045570374,0.17449001186854768,50.74349766337243
12345,TV,default,1.0,6.981042861938477,6.342981338500977,6.717088222503662,6.96713399887085,7.24287748336792,7.651857852935791,5.870155455244179,18.924326879654817
12345,Display,default,1.0,3.9570047855377197,3.5982956886291504,3.8141071796417236,3.9567792415618896,4.100822925567627,4.302043914794922,3.3087413593742094,19.592447875288688
12345,TV,default,2.0,4.078710556030273,3.530719041824341,3.8497307300567627,4.070378303527832,4.310000419616699,4.6463823318481445,4.752675466403847,-14.180747562878205
12345,Display,default,2.0,2.188122034072876,1.8914926052093506,2.0520288944244385,2.182621955871582,2.3151192665100098,2.5133328437805176,1.6566273034177479,32.08293920778766
12345,TV,default,3.0,2.717672824859619,2.2479069232940674,2.513254165649414,2.7077078819274902,2.912806272506714,3.232329845428467,3.9500699659905845,-31.199374991878383
12345,Display,default,3.0,1.4146970510482788,1.1709574460983276,1.3009790182113647,1.4059205055236816,1.5191805362701416,1.6911128759384155,1.0135042893665525,39.58471275266873
12345,TV,default,5.0,1.4819308519363403,1.1490094661712646,1.3337695598602295,1.4690184593200684,1.6199893951416016,1.8591768741607666,2.884301530739309,-48.620806939124385
12345,Display,default,5.0,0.748132586479187,0.5916780233383179,0.67111736536026,0.7405596971511841,0.8150136470794678,0.9382361173629761,0.504350979040534,48.33570619857179
12345,TV,default,10.0,0.5586513876914978,0.4000353515148163,0.4824584424495697,0.549156904220581,0.6262760162353516,0.7474335432052612,1.5963218568153092,-65.00383770939419
12345,Display,default,10.0,0.2758219540119171,0.20663142204284668,0.24078795313835144,0.2713245749473572,0.3053987920284271,0.3645402193069458,0.1747069242738922,57.87694457919967
12345,TV,ec_alpha_noisy,1.0,6.969937324523926,6.329491138458252,6.702507495880127,6.971498489379883,7.241609573364258,7.604010581970215,5.870155455244179,18.735140451812793
12345,Display,ec_alpha_noisy,1.0,4.082895278930664,3.7320539951324463,3.9391729831695557,4.091487407684326,4.22058629989624,4.416029930114746,3.3087413593742094,23.397232828826265
12345,TV,ec_alpha_noisy,2.0,5.094417095184326,4.436305999755859,4.798503875732422,5.099959373474121,5.388131141662598,5.772708415985107,4.752675466403847,7.190510507107284
12345,Display,ec_alpha_noisy,2.0,2.2893500328063965,1.996528148651123,2.160276412963867,2.283428192138672,2.410398006439209,2.587913751602173,1.6566273034177479,38.193426371960285
12345,TV,ec_alpha_noisy,3.0,3.9332988262176514,3.23954439163208,3.619873285293579,3.9214320182800293,4.2345685958862305,4.663949489593506,3.9500699659905845,-0.42457829651955104
12345,Display,ec_alpha_noisy,3.0,1.491182804107666,1.2530081272125244,1.3838648796081543,1.4811359643936157,1.5962862968444824,1.7527920007705688,1.0135042893665525,47.131375737903
12345,TV,ec_alpha_noisy,5.0,2.593564987182617,1.9645240306854248,2.2910315990448,2.56221342086792,2.8604753017425537,3.2921297550201416,2.884301530739309,-10.079963570319572
12345,Display,ec_alpha_noisy,5.0,0.7947453856468201,0.6404678225517273,0.7208038568496704,0.7862622737884521,0.863422691822052,0.9771450161933899,0.504350979040534,57.577841359349755
12345,TV,ec_alpha_noisy,10.0,1.2463233470916748,0.8377827405929565,1.0408741235733032,1.213700532913208,1.421999216079712,1.7608511447906494,1.5963218568153092,-21.92530962533381
12345,Display,ec_alpha_noisy,10.0,0.2950887978076935,0.22348307073116302,0.2604045867919922,0.29073238372802734,0.32492944598197937,0.37921807169914246,0.1747069242738922,68.90503855764511
31337,TV,default,1.0,7.631073474884033,7.14010763168335,7.425526142120361,7.629627227783203,7.834169387817383,8.133467674255371,5.873170646623634,29.9310701838875
31337,Display,default,1.0,3.725811004638672,3.3825490474700928,3.5846996307373047,3.7237513065338135,3.8608200550079346,4.079660892486572,3.300221366986865,12.895790625111147
31337,TV,default,2.0,4.74514627456665,4.257462978363037,4.542309761047363,4.73051118850708,4.9438676834106445,5.236571788787842,4.759525752119274,-0.3021199653394313
31337,Display,default,2.0,1.8918027877807617,1.6374797821044922,1.7782583236694336,1.884467601776123,1.9958913326263428,2.1745615005493164,1.6493004818485457,14.703342938481278
31337,TV,default,3.0,3.284780263900757,2.844813346862793,3.0834217071533203,3.2724769115448,3.4701123237609863,3.7661843299865723,3.958813426919618,-17.026141177441932
31337,Display,default,3.0,1.1632589101791382,0.962039589881897,1.0703279972076416,1.154219627380371,1.2489759922027588,1.3903558254241943,1.0081609134993288,15.38425013339031
31337,TV,default,5.0,1.8763885498046875,1.5447556972503662,1.7225068807601929,1.8652058839797974,2.014009714126587,2.250117540359497,2.8940257623082104,-35.16337780254859
31337,Display,default,5.0,0.5789878964424133,0.45416757464408875,0.519495964050293,0.5710521936416626,0.6322281360626221,0.7280848622322083,0.5013347733974283,15.489275263861725
31337,TV,default,10.0,0.7477719187736511,0.5769370794296265,0.6652542352676392,0.7397133708000183,0.8172508478164673,0.944557785987854,1.6042778053268394,-53.3888758985039
31337,Display,default,10.0,0.19788415729999542,0.1454586386680603,0.17221498489379883,0.19336168467998505,0.21991896629333496,0.26277977228164673,0.173626212507034,13.971360915321851
31337,TV,ec_alpha_noisy,1.0,8.004377365112305,7.50787878036499,7.795923709869385,8.003299713134766,8.20732307434082,8.512330055236816,5.873170646623634,36.287158107926906
31337,Display,ec_alpha_noisy,1.0,3.824693441390991,3.4837303161621094,3.6773576736450195,3.823735237121582,3.969418525695801,4.169270992279053,3.300221366986865,15.892027112198681
31337,TV,ec_alpha_noisy,2.0,6.4888410568237305,5.8251752853393555,6.229326248168945,6.484295845031738,6.764720439910889,7.127785682678223,4.759525752119274,36.3337734633423
31337,Display,ec_alpha_noisy,2.0,1.8613754510879517,1.6382391452789307,1.7579660415649414,1.8541333675384521,1.9568138122558594,2.1132349967956543,1.6493004818485457,12.858479796338319
31337,TV,ec_alpha_noisy,3.0,5.407648086547852,4.586005687713623,5.088081359863281,5.393392086029053,5.731757164001465,6.202005386352539,3.958813426919618,36.59769995161359
31337,Display,ec_alpha_noisy,3.0,1.1172542572021484,0.9499415755271912,1.039755940437317,1.1100730895996094,1.1888428926467896,1.3032695055007935,1.0081609134993288,10.821024921920097
31337,TV,ec_alpha_noisy,5.0,3.974029779434204,3.0973904132843018,3.603760004043579,3.9522030353546143,4.335704803466797,4.868258953094482,2.8940257623082104,37.31839678803019
31337,Display,ec_alpha_noisy,5.0,0.5407764315605164,0.44324013590812683,0.4930397570133209,0.5346511602401733,0.581599771976471,0.6563955545425415,0.5013347733974283,7.8673294285575235
31337,TV,ec_alpha_noisy,10.0,2.230435609817505,1.5198954343795776,1.906182050704956,2.184715986251831,2.5239028930664062,3.0526366233825684,1.6042778053268394,39.030509704215376
31337,Display,ec_alpha_noisy,10.0,0.17901159822940826,0.13970860838890076,0.1594984084367752,0.17575594782829285,0.19559411704540253,0.22727333009243011,0.173626212507034,3.101712376612542
