seed,channel,variant,spend_multiplier,mean,q05,q25,q50,q75,q95,true_mroi,pct_error
2024,Display,ec_alpha_noisy,1.0,3.1694560050964355,2.835695743560791,3.022498369216919,3.1776509284973145,3.310464143753052,3.497192621231079,3.303588973468535,-4.060219641406215
2024,TV,ec_alpha_noisy,2.0,5.430078029632568,4.8761887550354,5.18983793258667,5.429746627807617,5.671505928039551,5.9944257736206055,4.757065800950317,14.147633369876967
2024,Display,ec_alpha_noisy,2.0,1.7743773460388184,1.505110502243042,1.660350322723389,1.7693946361541748,1.87640917301178,2.059972763061523,1.6536181490745443,7.30272566443817
2024,TV,ec_alpha_noisy,3.0,4.7150983810424805,4.084949493408203,4.451685905456543,4.71602725982666,4.9959282875061035,5.351883888244629,3.954511299447615,19.23340266346205
2024,Display,ec_alpha_noisy,3.0,1.1575363874435425,0.9477659463882446,1.0672781467437744,1.1512658596038818,1.238847732543945,1.391116738319397,1.011820440426298,14.401364233742076
2024,TV,ec_alpha_noisy,5.0,3.686244010925293,2.979644775390625,3.378322124481201,3.684995174407959,3.994104385375977,4.390869617462158,2.8874661782707327,27.663625592073203
2024,Display,ec_alpha_noisy,5.0,0.6204832196235657,0.4871949851512909,0.5618751049041748,0.613930881023407,0.6743810772895813,0.7798903584480286,0.5036265349401899,23.203043639718768
2024,TV,ec_alpha_noisy,10.0,2.276985883712769,1.638819694519043,1.968735694885254,2.2674598693847656,2.554027557373047,2.964294910430908,1.5969676988215822,42.58183715255974
2024,Display,ec_alpha_noisy,10.0,0.2344916313886642,0.1760205775499344,0.2070816159248352,0.2303943186998367,0.2592334449291229,0.3069597482681274,0.1744899842430446,34.3868717771469
21877,TV,default,1.0,5.092889308929443,4.600186347961426,4.888354778289795,5.096140384674072,5.295248985290527,5.5795392990112305,5.874457391682181,-13.304515304841324
21877,Display,default,1.0,2.857473373413086,2.526829242706299,2.7275564670562744,2.8544654846191406,2.9868881702423096,3.1958281993865967,3.2940065941883296,-13.252348114464208
21877,TV,default,2.0,3.2126986980438232,2.8036465644836426,3.024686336517334,3.21378231048584,3.384805917739868,3.6437971591949463,4.760115607244989,-32.50796906793539
21877,Display,default,2.0,1.4102610349655151,1.179898381233215,1.3146686553955078,1.4061293601989746,1.503354787826538,1.6547436714172363,1.6465719562044352,-14.351691120966725
21877,TV,default,3.0,2.249236583709717,1.891180396080017,2.0849804878234863,2.2485406398773193,2.4007768630981445,2.6320064067840576,3.957954916407037,-43.17174825852905
21877,Display,default,3.0,0.8593264222145081,0.6930529475212097,0.7842211723327637,0.8542097210884094,0.9270334243774414,1.0408885478973389,1.0070371971058594,-14.667856889086096
21877,TV,default,5.0,1.307736873626709,1.0427135229110718,1.186601638793945,1.303717851638794,1.4180622100830078,1.5913023948669434,2.891086366153909,-54.766592622882214
21877,Display,default,5.0,0.4277376234531402,0.3327096700668335,0.3830800652503967,0.4234277009963989,0.4660021066665649,0.5372224450111389,0.5010839188645058,-14.63752729833634
21877,TV,default,10.0,0.5369231700897217,0.4036843478679657,0.4725053608417511,0.5315831899642944,0.592927873134613,0.6895841360092163,1.5998505762790431,-66.43916762911036
21877,Display,default,10.0,0.1498286873102188,0.1122240647673606,0.1318862587213516,0.1474483013153076,0.1655918955802917,0.1957081407308578,0.1736195007726786,-13.702846371853871
21877,TV,ec_alpha_noisy,1.0,5.370095729827881,4.853151798248291,5.177005767822266,5.365632057189941,5.5728302001953125,5.868765354156494,5.874457391682181,-8.585672313641101
21877,Display,ec_alpha_noisy,1.0,2.9252357482910156,2.6166839599609375,2.7970962524414062,2.9272964000701904,3.0528697967529297,3.238175868988037,3.2940065941883296,-11.195206668618773
21877,TV,ec_alpha_noisy,2.0,4.026035308837891,3.5093419551849365,3.799216985702514,4.029509544372559,4.237485885620117,4.551405429840088,4.760115607244989,-15.42148046341173
21877,Display,ec_alpha_noisy,2.0,1.458166003227234,1.246620535850525,1.366978406906128,1.452150821685791,1.546309471130371,1.6843184232711792,1.6465719562044352,-11.442315185028507
21877,TV,ec_alpha_noisy,3.0,3.1659836769104004,2.6303248405456543,2.926546096801758,3.1645607948303223,3.3880600929260254,3.74328875541687,3.957954916407037,-20.009607391273022
21877,Display,ec_alpha_noisy,3.0,0.8927017450332642,0.741861879825592,0.8263710141181946,0.8863083124160767,0.954401969909668,1.0632365942001345,1.0070371971058594,-11.353647352966279
21877,TV,ec_alpha_noisy,5.0,2.142739772796631,1.663194179534912,1.9100292921066284,2.12756609916687,2.3467884063720703,2.7007691860198975,2.891086366153909,-25.88461562816693
21877,Display,ec_alpha_noisy,5.0,0.4463004171848297,0.3585706055164337,0.4065021872520447,0.441250741481781,0.4809743165969848,0.5504499673843384,0.5010839188645058,-10.932999367415263
21877,TV,ec_alpha_noisy,10.0,1.0706766843795776,0.7472432255744934,0.903039574623108,1.0514330863952637,1.2075841426849363,1.4773173332214355,1.5998505762790431,-33.07645724829042
21877,Display,ec_alpha_noisy,10.0,0.1567865461111068,0.121603175997734,0.1402848958969116,0.1543424427509308,0.1706716865301132,0.2000908106565475,0.1736195007726786,-9.695313364373359
2559,TV,default,1.0,5.819979667663574,5.326625823974609,5.612663745880127,5.815622806549072,6.021503448486328,6.337785720825195,5.878495761578846,-0.9954263180340539
2559,Display,default,1.0,3.2921674251556396,2.948071002960205,3.1578786373138428,3.296226739883423,3.428694725036621,3.6305644512176514,3.311040163194723,-0.5699942347082043
2559,TV,default,2.0,3.735666036605835,3.27378249168396,3.5451502799987793,3.738471508026123,3.925890684127808,4.197473526000977,4.768757824510989,-21.6637503082072
2559,Display,default,2.0,1.6867740154266355,1.4375042915344238,1.5800895690917969,1.6803972721099854,1.788526177406311,1.953262209892273,1.6588183683849616,1.6852747458355966
2559,TV,default,3.0,2.6416890621185303,2.2339112758636475,2.465586423873902,2.6392881870269775,2.814608097076416,3.058199405670166,3.9689461127712464,-33.44104487541107
2559,Display,default,3.0,1.047463297843933,0.8564853072166443,0.963659644126892,1.040548324584961,1.1250824928283691,1.2595561742782593,1.0153836955060556,3.159357637891702
2559,TV,default,5.0,1.5526747703552246,1.2464652061462402,1.4148619174957275,1.548406004905701,1.6828163862228394,1.871132731437683,2.9031779833565228,-46.51809915697651
2559,Display,default,5.0,0.5312837362289429,0.4170149564743042,0.4789361655712127,0.5247820615768433,0.576862633228302,0.6673820614814758,0.5056591258216993,5.067566093186482
2559,TV,default,10.0,0.6436577439308167,0.4831843674182892,0.5690928101539612,0.6389436721801758,0.7127891182899475,0.8158146142959595,1.6098126600425031,-60.01660566429994
2559,Display,default,10.0,0.1888382583856582,0.1422490179538726,0.1658268570899963,0.1853362917900085,0.2072089463472366,0.2482557147741317,0.1753906754884449,7.667216549433542
2559,TV,ec_alpha_noisy,1.0,6.170777797698975,5.665108680725098,5.957353591918945,6.16947078704834,6.389408111572266,6.682687759399414,5.878495761578846,4.97205489251944
2559,Display,ec_alpha_noisy,1.0,3.3688855171203613,3.0314252376556396,3.225240468978882,3.37199330329895,3.5111491680145264,3.7027041912078857,3.311040163194723,1.7470447676426026
2559,TV,ec_alpha_noisy,2.0,4.795652389526367,4.252529144287109,4.556034088134766,4.7903337478637695,5.027423858642578,5.373026371002197,4.768757824510989,0.5639742256807967
2559,Display,ec_alpha_noisy,2.0,1.7402913570404053,1.490260362625122,1.6293624639511108,1.737356662750244,1.8430057764053345,1.992965579032898,1.6588183683849616,4.91150750487328
2559,TV,ec_alpha_noisy,3.0,3.870299816131592,3.275390625,3.6036500930786137,3.861440658569336,4.124057292938232,4.505039691925049,3.9689461127712464,-2.485453161539064
2559,Display,ec_alpha_noisy,3.0,1.0847151279449463,0.9002695083618164,1.0009669065475464,1.0794789791107178,1.1624420881271362,1.2861911058425903,1.0153836955060556,6.828101804839082
2559,TV,ec_alpha_noisy,5.0,2.714693307876587,2.1349692344665527,2.4387614727020264,2.692185401916504,2.962808609008789,3.353747606277466,2.9031779833565228,-6.492356877893457
2559,Display,ec_alpha_noisy,5.0,0.5519121289253235,0.4424973130226135,0.5001175999641418,0.5457525253295898,0.5983627438545227,0.6806897521018982,0.5056591258216993,9.147071760736614
2559,TV,ec_alpha_noisy,10.0,1.4235918521881104,0.99957013130188,1.2110657691955566,1.396609902381897,1.6053252220153809,1.9378564357757568,1.6098126600425031,-11.56785584289517
2559,Display,ec_alpha_noisy,10.0,0.1964051574468612,0.1513531059026718,0.1740722954273224,0.1928142011165619,0.2154005318880081,0.2503743171691894,0.1753906754884449,11.981527467120557
28214,TV,default,1.0,5.694998264312744,5.163918495178223,5.465926170349121,5.683140754699707,5.920803070068359,6.24739933013916,5.860954367376269,-2.831554259956093
28214,Display,default,1.0,3.151928663253784,2.84273362159729,3.0244994163513184,3.157415866851806,3.276577949523926,3.4641470909118652,3.317397631536703,-4.987914825461226
28214,TV,default,2.0,3.639320373535156,3.201021671295166,3.444236516952514,3.6339094638824463,3.8297042846679688,4.100318908691406,4.734906487530882,-23.13849527716951
28214,Display,default,2.0,1.491710186004639,1.2713299989700315,1.398522973060608,1.483647346496582,1.5806069374084473,1.7232091426849363,1.6642957148202155,-10.369883625772601
28214,TV,default,3.0,2.5667757987976074,2.1776986122131348,2.400968074798584,2.5619983673095703,2.7313270568847656,2.9725584983825684,3.9288398981091097,-34.668353372379535
28214,Display,default,3.0,0.8873997926712036,0.7339472770690918,0.8180623650550842,0.8788836598396301,0.9518992900848388,1.056657075881958,1.019254987386523,-12.936428700085155
28214,TV,default,5.0,1.5038193464279177,1.2101949453353882,1.3750954866409302,1.4976673126220703,1.6276105642318726,1.8112659454345703,2.862265509178291,-47.46052238670062
28214,Display,default,5.0,0.4288722276687622,0.3397595584392547,0.3884376585483551,0.4225654602050781,0.4639277458190918,0.5287187695503235,0.5077724351141333,-15.53849756094705
28214,TV,default,10.0,0.6208858489990234,0.4717903733253479,0.5500356554985046,0.6137046813964844,0.6864987015724182,0.7915430665016174,1.5790110883167163,-60.67881640648195
28214,Display,default,10.0,0.14410100877285,0.1100925132632255,0.1273161172866821,0.1412369906902313,0.1578389853239059,0.1854056268930435,0.1760825228831973,-18.162798662057988
28214,TV,ec_alpha_noisy,1.0,5.914230823516846,5.372996807098389,5.682717800140381,5.9246392250061035,6.136780738830566,6.462571620941162,5.860954367376269,0.9090064996432723
28214,Display,ec_alpha_noisy,1.0,3.276021957397461,2.970566987991333,3.154664993286133,3.274986743927002,3.4017446041107178,3.5758261680603027,3.317397631536703,-1.2472328835683166
28214,TV,ec_alpha_noisy,2.0,4.689810276031494,4.129122734069824,4.456592559814453,4.688179969787598,4.924715042114258,5.243773937225342,4.734906487530882,-0.9524203195595549
28214,Display,ec_alpha_noisy,2.0,1.5989471673965454,1.3894120454788208,1.5071122646331787,1.5956342220306396,1.6827911138534546,1.825465202331543,1.6642957148202155,-3.9264985688393317
28214,TV,ec_alpha_noisy,3.0,3.843344449996948,3.237802028656006,3.5874698162078857,3.841786623001098,4.085644245147705,4.454455852508545,3.9288398981091097,-2.1760990605218966
28214,Display,ec_alpha_noisy,3.0,0.9658169150352478,0.8133898973464966,0.8959845304489136,0.9587149620056152,1.025667667388916,1.1342343091964722,1.019254987386523,-5.242856106919436
28214,TV,ec_alpha_noisy,5.0,2.7567224502563477,2.172851324081421,2.487886905670166,2.755689859390259,3.0042405128479004,3.401204824447632,2.862265509178291,-3.6873958262608197
28214,Display,ec_alpha_noisy,5.0,0.4740160405635834,0.3857253491878509,0.4324605464935303,0.4693885147571563,0.5092111229896545,0.5761503577232361,0.5077724351141333,-6.647937583095153
28214,TV,ec_alpha_noisy,10.0,1.4943019151687622,1.0556734800338743,1.275107741355896,1.4669790267944336,1.6837139129638672,2.0194895267486572,1.5790110883167163,-5.364697801980434
28214,Display,ec_alpha_noisy,10.0,0.161566823720932,0.1265651732683181,0.1450780034065246,0.1593314558267593,0.1757404655218124,0.2034126222133636,0.1760825228831973,-8.243691040191514
28767,TV,default,1.0,5.269207000732422,4.781583309173584,5.059800148010254,5.262031555175781,5.471494674682617,5.790580749511719,5.856110877069851,-10.022075890596705
28767,Display,default,1.0,3.3375420570373535,2.9881386756896973,3.1976540088653564,3.335314989089966,3.471921443939209,3.687741279602051,3.32220944600926,0.4615184947629247
28767,TV,default,2.0,3.324117660522461,2.896568536758423,3.144298791885376,3.316844940185547,3.506827592849731,3.7699785232543945,4.724420741186174,-29.63967769543182
28767,Display,default,2.0,1.702062726020813,1.4358621835708618,1.5873050689697266,1.6967337131500244,1.8095265626907349,1.9919967651367188,1.6671747051378616,2.0926433669749445
28767,TV,default,3.0,2.3248794078826904,1.9474890232086184,2.164592027664185,2.314880847930908,2.486464023590088,2.7136330604553223,3.915517516387093,-40.623955884434615
28767,Display,default,3.0,1.0524591207504272,0.8515603542327881,0.9620069861412048,1.0469681024551392,1.1305793523788452,1.2837597131729126,1.021168622136043,3.0641852810686654
28767,TV,default,5.0,1.3475353717803955,1.070022702217102,1.2296069860458374,1.3388378620147705,1.4596610069274902,1.6344473361968994,2.8465133472021664,-52.6601421663845
28767,Display,default,5.0,0.529746949672699,0.4072548747062683,0.4735338389873504,0.5235782265663147,0.5758795142173767,0.6771798729896545,0.5088244867906357,4.111921384528827
28767,TV,default,10.0,0.5488094091415405,0.4086270630359649,0.4850238263607025,0.5434761047363281,0.605925977230072,0.7059821486473083,1.5643743099784406,-64.91828038590688
28767,Display,default,10.0,0.1852807849645614,0.1361609697341919,0.1614683419466018,0.1818986535072326,0.2045437097549438,0.2492271810770034,0.1765188447645793,4.963742093184331
28767,TV,ec_alpha_noisy,1.0,5.614356517791748,5.117679595947266,5.398196697235107,5.612029552459717,5.814881324768066,6.123668670654297,5.856110877069851,-4.128240812938067
28767,Display,ec_alpha_noisy,1.0,3.426563501358032,3.0961225032806396,3.28401780128479,3.4306325912475586,3.5547521114349365,3.7722151279449463,3.32220944600926,3.141104046709775
28767,TV,ec_alpha_noisy,2.0,4.559684753417969,4.02619743347168,4.327130317687988,4.552817344665527,4.789752960205078,5.130199432373047,4.724420741186174,-3.4869034066353
28767,Display,ec_alpha_noisy,2.0,1.747836709022522,1.5043457746505735,1.6394566297531128,1.742610216140747,1.8444981575012207,2.014146089553833,1.6671747051378616,4.838245424194487
28767,TV,ec_alpha_noisy,3.0,3.805217742919922,3.22126841545105,3.548353910446167,3.797491788864136,4.064296245574951,4.436666488647461,3.915517516387093,-2.8169909342902533
28767,Display,ec_alpha_noisy,3.0,1.0799603462219238,0.8998723030090332,0.9987292885780334,1.0746135711669922,1.1507720947265625,1.2866731882095337,1.021168622136043,5.7572983355973495
28767,TV,ec_alpha_noisy,5.0,2.802339792251587,2.178868293762207,2.5365376472473145,2.785593032836914,3.065252780914306,3.43801212310791,2.8465133472021664,-1.5518478068615948
28767,Display,ec_alpha_noisy,5.0,0.5425809621810913,0.4339573085308075,0.4929221868515014,0.5371197462081909,0.5847300291061401,0.6741753816604614,0.5088244867906357,6.634208114348317
28767,TV,ec_alpha_noisy,10.0,1.5786726474761963,1.0914911031723022,1.3521836996078491,1.5515598058700562,1.7871055603027344,2.1317803859710693,1.5643743099784406,0.9139972068419322
28767,Display,ec_alpha_noisy,10.0,0.1889989078044891,0.1447098106145858,0.167737066745758,0.1860159337520599,0.2061826139688491,0.2446412146091461,0.1765188447645793,7.07010237720187
31337,TV,default,1.0,5.713242053985596,5.288665771484375,5.527856349945068,5.712743282318115,5.882497787475586,6.1629815101623535,5.873171490100183,-2.7230506785671738
31337,Display,default,1.0,3.3517138957977295,3.047076463699341,3.219787120819092,3.3534955978393555,3.4772114753723145,3.664534091949463,3.300221366986865,1.5602749962763118
31337,TV,default,2.0,3.7549214363098145,3.3554930686950684,3.5912513732910156,3.752387046813965,3.923675775527954,4.156044006347656,4.7595264356594935,-21.107246969424132
31337,Display,default,2.0,1.712939977645874,1.4849286079406738,1.6148501634597778,1.7084102630615234,1.8041911125183103,1.9654262065887451,1.6493004818485455,3.858574983619789
31337,TV,default,3.0,2.6960341930389404,2.327113151550293,2.5387368202209473,2.69212007522583,2.852731227874756,3.0673916339874268,3.958813995465381,-31.89793215525888
31337,Display,default,3.0,1.0595800876617432,0.8861538171768188,0.9809908270835876,1.0518896579742432,1.1288353204727173,1.261746525764465,1.0081609134993288,5.10029435518764
31337,TV,default,5.0,1.6150920391082764,1.3318583965301514,1.4879859685897827,1.6120480298995972,1.736162185668945,1.906928777694702,2.894026177934285,-44.192210442923276
31337,Display,default,5.0,0.532974362373352,0.426571786403656,0.483079046010971,0.5270617008209229,0.57602459192276,0.6635037064552307,0.5013347733974283,6.311070098231908
31337,TV,default,10.0,0.6851573586463928,0.5342158079147339,0.6128328442573547,0.6814835071563721,0.750503420829773,0.8497790694236755,1.6042780357255095,-57.291856935724915
31337,Display,default,10.0,0.1858413815498352,0.1413914710283279,0.1647067666053772,0.1823898255825042,0.2036554813385009,0.2424261420965194,0.173626212507034,7.035325407623194
31337,TV,ec_alpha_noisy,1.0,6.074459075927734,5.6503586769104,5.88975191116333,6.077134609222412,6.245004177093506,6.524874210357666,5.873171490100183,3.427238352682904
31337,Display,ec_alpha_noisy,1.0,3.400078058242798,3.102639675140381,3.2739226818084717,3.397608995437622,3.524209499359131,3.718084812164306,3.300221366986865,3.025757370545823
31337,TV,ec_alpha_noisy,2.0,5.19512414932251,4.696401596069336,4.98457145690918,5.192506790161133,5.398375511169434,5.70496129989624,4.7595264356594935,9.152123001133372
31337,Display,ec_alpha_noisy,2.0,1.6835190057754517,1.4727829694747925,1.5937550067901611,1.6833300590515137,1.7664319276809692,1.905532956123352,1.6493004818485455,2.0747295173620506
31337,TV,ec_alpha_noisy,3.0,4.516846179962158,3.939490556716919,4.2669548988342285,4.5215044021606445,4.7655415534973145,5.098817825317383,3.958813995465381,14.095943510757891
31337,Display,ec_alpha_noisy,3.0,1.0229432582855225,0.8718088865280151,0.9555206298828124,1.0216875076293943,1.08191978931427,1.192854404449463,1.0081609134993288,1.4662683891288886
31337,TV,ec_alpha_noisy,5.0,3.539910078048706,2.884021043777466,3.2436795234680176,3.536055564880371,3.826705694198608,4.207860469818115,2.894026177934285,22.31783198918553
31337,Display,ec_alpha_noisy,5.0,0.5040280222892761,0.413781464099884,0.4632686376571655,0.5012081861495972,0.5388146638870239,0.6065768599510193,0.5013347733974283,0.5372156560368602
31337,TV,ec_alpha_noisy,10.0,2.198051691055298,1.584816575050354,1.9065148830413816,2.1852774620056152,2.4690115451812744,2.8801958560943604,1.6042780357255095,37.01189208523095
31337,Display,ec_alpha_noisy,10.0,0.1715553849935531,0.1359661966562271,0.154880866408348,0.1695701479911804,0.1857345104217529,0.2149659693241119,0.173626212507034,-1.192692902517234
32226,TV,default,1.0,5.415261268615723,4.9608154296875,5.225960731506348,5.418361663818359,5.598552703857422,5.857883453369141,5.870250024962922,-7.750756005491832
32226,Display,default,1.0,3.096414089202881,2.8039238452911377,2.9767351150512695,3.094419002532959,3.211003541946411,3.393378257751465,3.3118228578472104,-6.504235820884219
32226,TV,default,2.0,3.382272958755493,2.9609575271606445,3.2114157676696777,3.387761116027832,3.552881956100464,3.7950618267059326,4.752513009545052,-28.8319053106754
32226,Display,default,2.0,1.5071698427200315,1.299851417541504,1.4149550199508667,1.5025957822799685,1.588380217552185,1.7346470355987549,1.6582268060718586,-9.109547789162987
32226,TV,default,3.0,2.35235595703125,1.989238739013672,2.19891357421875,2.353433609008789,2.5014469623565674,2.727489233016968,3.949512923395774,-40.439340175428406
32226,Display,default,3.0,0.910493552684784,0.7605524659156799,0.8416798114776611,0.9057554006576538,0.9682753682136536,1.0814335346221924,1.0144130362146797,-10.24429693033866
32226,TV,default,5.0,1.3554638624191284,1.0925023555755615,1.2390129566192627,1.3489975929260254,1.4632413387298584,1.6403409242630005,2.8831047446804257,-52.98596539303419
32226,Display,default,5.0,0.4480780661106109,0.3616849184036255,0.4065466523170471,0.4442038536071777,0.4816785156726837,0.551074206829071,0.5046596032442161,-11.211822141076766
32226,TV,default,10.0,0.5492517352104187,0.4177061319351196,0.4887987077236175,0.5437206029891968,0.6050028204917908,0.698775053024292,1.5946615378520723,-65.5568456269264
32226,Display,default,10.0,0.1541478335857391,0.1195165738463401,0.1374831795692443,0.151956170797348,0.1677462309598922,0.1962778121232986,0.174727621119544,-11.77821079571888
32226,TV,ec_alpha_noisy,1.0,5.7352471351623535,5.306988716125488,5.551892280578613,5.727787017822266,5.919864177703857,6.18187141418457,5.870250024962922,-2.299780916084937
32226,Display,ec_alpha_noisy,1.0,3.245450496673584,2.953472137451172,3.1276354789733887,3.251448392868042,3.360980987548828,3.5332260131835938,3.3118228578472104,-2.0041036016271274
32226,TV,ec_alpha_noisy,2.0,4.453217029571533,3.954498052597046,4.245123863220215,4.447693824768066,4.658925533294678,4.958775997161865,4.752513009545052,-6.29763620578011
32226,Display,ec_alpha_noisy,2.0,1.656349539756775,1.436548352241516,1.5607117414474487,1.6491718292236328,1.7468407154083252,1.8911559581756592,1.6582268060718586,-0.11320926113422836
32226,TV,ec_alpha_noisy,3.0,3.5927743911743164,3.0362212657928467,3.352908134460449,3.583434820175171,3.835096836090088,4.168186664581299,3.949512923395774,-9.03246904468249
32226,Display,ec_alpha_noisy,3.0,1.0253560543060305,0.8650229573249817,0.951316237449646,1.0164426565170288,1.095493197441101,1.209270715713501,1.0144130362146797,1.0787536930898511
32226,TV,ec_alpha_noisy,5.0,2.520235776901245,1.9721001386642456,2.271554946899414,2.4991745948791504,2.759277582168579,3.128696918487549,2.8831047446804257,-12.58604871878848
32226,Display,ec_alpha_noisy,5.0,0.5175880193710327,0.422495573759079,0.4716357588768005,0.5113131403923035,0.5593656301498413,0.6319372653961182,0.5046596032442161,2.5618091964773937
32226,TV,ec_alpha_noisy,10.0,1.3234368562698364,0.923012375831604,1.1341887712478638,1.294532060623169,1.496411919593811,1.8090085983276367,1.5946615378520723,-17.00829142386927
32226,Display,ec_alpha_noisy,10.0,0.1824516505002975,0.1434797793626785,0.1628741919994354,0.1792719662189483,0.1991977393627166,0.2314705848693847,0.174727621119544,4.420611538841301
32325,TV,default,1.0,5.914168834686279,5.3827900886535645,5.691433429718018,5.911472797393799,6.135098934173584,6.44730281829834,5.8547182297861955,1.0154306760251197
32325,Display,default,1.0,3.12162709236145,2.822307586669922,3.0006959438323975,3.1228413581848145,3.241790294647217,3.414573431015014,3.298867774301794,-5.372773147230991
32325,TV,default,2.0,3.6603174209594727,3.189939498901367,3.462374687194824,3.6551198959350586,3.851572036743164,4.141193866729736,4.7240894819060335,-22.518033687146833
32325,Display,default,2.0,1.5134198665618896,1.3081881999969482,1.4241180419921875,1.5071120262145996,1.5978703498840332,1.737187743186951,1.6493878277309362,-8.243540960048056
32325,TV,default,3.0,2.527604579925537,2.1152782440185547,2.3489160537719727,2.5249953269958496,2.6962413787841797,2.95546293258667,3.9165747729392137,-35.463900819932945
32325,Display,default,3.0,0.9119734168052672,0.761754035949707,0.8455654382705688,0.9053148627281188,0.971773326396942,1.080882549285889,1.0085784713701886,-9.578337958540805
32325,TV,default,5.0,1.4400041103363037,1.1441538333892822,1.3078218698501587,1.435035228729248,1.5631752014160156,1.7592118978500366,2.849946939712377,-49.47259928700174
32325,Display,default,5.0,0.4471170902252197,0.361264705657959,0.4064100384712219,0.442461758852005,0.4827781915664673,0.5488392114639282,0.5016976256569861,-10.879169571570468
32325,TV,default,10.0,0.5722761750221252,0.426199734210968,0.504913330078125,0.5671478509902954,0.6325751543045044,0.7393788695335388,1.569144520524609,-63.529415707942746
32325,Display,default,10.0,0.1527329087257385,0.1189261898398399,0.1359724998474121,0.1501461565494537,0.1668150722980499,0.1949037313461303,0.1737269200959483,-12.084489472682158
32325,TV,ec_alpha_noisy,1.0,6.309633731842041,5.7504425048828125,6.07242488861084,6.314661026000977,6.530604362487793,6.868427753448486,5.8547182297861955,7.7700665378128475
32325,Display,ec_alpha_noisy,1.0,3.214803695678711,2.9115874767303467,3.091876983642578,3.2134552001953125,3.33280611038208,3.5108542442321777,3.298867774301794,-2.548270630242977
32325,TV,ec_alpha_noisy,2.0,4.900978088378906,4.282675743103027,4.627769470214844,4.901305198669434,5.155289649963379,5.536510944366455,4.7240894819060335,3.7443957645252546
32325,Display,ec_alpha_noisy,2.0,1.5725586414337158,1.3726016283035278,1.4857370853424072,1.5662977695465088,1.6532410383224487,1.7854499816894531,1.6493878277309362,-4.658042517684535
32325,TV,ec_alpha_noisy,3.0,3.954499721527099,3.2929229736328125,3.649180650711059,3.9510459899902344,4.245507717132568,4.647424221038818,3.9165747729392137,0.9683192786186678
32325,Display,ec_alpha_noisy,3.0,0.9513362050056458,0.8080137968063354,0.8850432634353638,0.9456381797790528,1.0116360187530518,1.1137765645980835,1.0085784713701886,-5.675539186036493
32325,TV,ec_alpha_noisy,5.0,2.772526264190674,2.131762742996216,2.465632438659668,2.752596616744995,3.0541012287139893,3.4947855472564697,2.849946939712377,-2.7165655066376915
32325,Display,ec_alpha_noisy,5.0,0.4679188728332519,0.3857581317424774,0.4285252690315246,0.4638841152191162,0.5044355988502502,0.5663838386535645,0.5016976256569861,-6.732890708721218
32325,TV,ec_alpha_noisy,10.0,1.4506773948669434,0.9854794144630432,1.2111188173294067,1.4189519882202148,1.6508978605270386,2.038825273513794,1.569144520524609,-7.5497906093480065
32325,Display,ec_alpha_noisy,10.0,0.1600250303745269,0.1270290613174438,0.1443533599376678,0.1579578220844268,0.1742040067911148,0.2010339051485061,0.1737269200959483,-7.887027361018051
33080,TV,default,1.0,5.316567420959473,4.877312660217285,5.133143901824951,5.315189838409424,5.498260021209717,5.753274917602539,5.877510168565771,-9.543883915443397
33080,Display,default,1.0,3.0232503414154053,2.732492208480835,2.9050021171569824,3.0190348625183105,3.1460213661193848,3.308431386947632,3.313201094397347,-8.7513780395718
33080,TV,default,2.0,3.3464465141296387,2.9424848556518555,3.175158977508545,3.343888521194458,3.5087766647338867,3.7643444538116455,4.766494022420994,-29.792285516600437
33080,Display,default,2.0,1.5939985513687134,1.3675761222839355,1.4947686195373535,1.586056113243103,1.6864111423492432,1.844651460647583,1.6603227530276703,-3.994657155544723
33080,TV,default,3.0,2.337615489959717,1.976318955421448,2.1864354610443115,2.332122325897217,2.482391595840454,2.7116591930389404,3.965890070335303,-41.056977160184395
33080,Display,default,3.0,1.0043960809707642,0.8304229378700256,0.9252300262451172,0.996566891670227,1.0767706632614136,1.2072330713272097,1.0161184006660464,-1.1536371831863734
33080,TV,default,5.0,1.3533579111099243,1.0895365476608276,1.238072395324707,1.3442296981811523,1.4632446765899658,1.6391147375106812,2.8996132045330008,-53.3262605855773
33080,Display,default,5.0,0.5168583989143372,0.4082367718219757,0.4672408998012543,0.51069575548172,0.5607396960258484,0.6491107940673828,0.5057996024415231,2.186398806846146
33080,TV,default,10.0,0.5509256720542908,0.4161008894443512,0.4895488619804382,0.5440102815628052,0.608623206615448,0.7033058404922485,1.6065418037375028,-65.70735534098134
33080,Display,default,10.0,0.1858187317848205,0.1395243853330612,0.1637034267187118,0.1829135715961456,0.2042391449213028,0.2452420145273208,0.1752677248244256,6.019937196631253
33080,TV,ec_alpha_noisy,1.0,5.675396919250488,5.252951622009277,5.487046241760254,5.6735124588012695,5.848819255828857,6.110702991485596,5.877510168565771,-3.4387562678535044
33080,Display,ec_alpha_noisy,1.0,3.084266185760498,2.7959201335906982,2.9700865745544434,3.0838847160339355,3.1969282627105713,3.3766613006591797,3.313201094397347,-6.9097800620668615
33080,TV,ec_alpha_noisy,2.0,4.701430797576904,4.197173118591309,4.499912738800049,4.7042646408081055,4.896337985992432,5.217588424682617,4.766494022420994,-1.3650121984427166
33080,Display,ec_alpha_noisy,2.0,1.5895075798034668,1.3826533555984497,1.500888466835022,1.5806503295898438,1.6691429615020752,1.817803740501404,1.6603227530276703,-4.265145020452743
