,geo,time,Display_impression,Social_impression,TV_impression,competitor_activity_score_control,seasonality_index_control,sentiment_score_control,Display_spend,Social_spend,TV_spend,Display_reach,Social_reach,TV_reach,Display_frequency,Social_frequency,TV_frequency,conversions,revenue_per_conversion,population
1010,Connecticut,2024-06-10,109935.0,1.281598e+06,40790.0,0.8747705,-0.8855209,0.1544772,221.20598,6167.6646,412.77063,83450.35,409053.1,14395.421,1.3173693,3.1330836,2.833527,9.853389e+06,0.034540597,3.688496e+06
1011,Connecticut,2024-06-17,362852.0,1.152592e+06,60051.0,-0.24855055,-0.73588383,-0.054276966,730.1136,5546.826,607.68054,84177.14,367581.94,35904.78,4.3105745,3.1356041,1.6725065,6.629728e+06,0.034586616,3.688496e+06
1012,Connecticut,2024-06-24,570926.0,373216.0,50858.0,-0.62111175,-0.57547295,-2.0342724,1148.7902,1796.0945,514.65283,136381.73,291929.12,14395.421,4.1862364,1.2784466,3.5329018,2.3125208e+06,0.03538798,3.688496e+06
1013,Connecticut,2024-07-01,183492.0,794248.0,102885.0,-1.2274195,-0.40662754,0.7463594,369.21387,3822.3025,1041.1353,163783.8,219043.64,72853.195,1.1203331,3.6259806,1.4122275,8.307949e+06,0.03519796,3.688496e+06
1014,Connecticut,2024-07-08,703522.0,700620.0,346018.0,0.71147764,-0.23180966,0.053671602,1415.5935,3371.7197,3501.4973,164272.39,213232.34,90096.49,4.282657,3.2857096,3.8405237,8.509822e+06,0.03475648,3.688496e+06
1015,Connecticut,2024-07-15,267411.0,734040.0,579063.0,-0.41300613,-0.053568583,-1.2175425,538.0717,3532.5527,5859.7744,150739.25,215335.0,153928.44,1.7739947,3.4088268,3.7619004,5.039973e+06,0.03513593,3.688496e+06
1016,Connecticut,2024-07-22,285060.0,1.171442e+06,461646.0,1.217817,0.12549654,-1.7109562,573.58417,5637.541,4671.584,124754.945,275957.5,164536.3,2.2849631,4.2450094,2.8057377,8.3655325e+06,0.035286974,3.688496e+06
1017,Connecticut,2024-07-29,231327.0,559804.0,929298.0,-0.028532213,0.30277455,1.2701828,465.46518,2694.0454,9403.945,120711.95,328609.5,298690.7,1.9163591,1.7035545,3.1112378,1.3469658e+07,0.035286333,3.688496e+06
1018,Connecticut,2024-08-05,479529.0,1.0617e+06,1.626906e+06,0.050266217,0.47568032,-0.04110375,964.88544,5109.41,16463.324,153598.4,282803.12,349068.62,3.121968,3.7542,4.6607046,1.0022251e+07,0.03511586,3.688496e+06
1019,Connecticut,2024-08-12,177487.0,1.218483e+06,1.493078e+06,1.0620868,0.64169246,1.5532086,357.13092,5863.925,15109.065,127720.47,253566.94,389801.9,1.3896482,4.8053713,3.8303518,1.5235065e+07,0.035207454,3.688496e+06
1020,Connecticut,2024-08-19,242328.0,1.091797e+06,2.100587e+06,-1.9449698,0.7983902,-1.1229849,487.60086,5254.251,21256.695,102967.72,292688.2,440860.5,2.3534367,3.7302406,4.764743,7.511351e+06,0.034604646,3.688496e+06
1021,Connecticut,2024-08-26,356351.0,861695.0,1.952142e+06,1.142193,0.94348854,-0.25978857,717.0326,4146.89,19754.52,144111.14,409053.1,403929.34,2.472748,2.1065598,4.8328805,1.4589045e+07,0.035347864,3.688496e+06
1022,Connecticut,2024-09-02,423410.0,704077.0,1.777536e+06,0.46814466,1.0748715,-0.077596456,851.96545,3388.3564,17987.611,198385.22,409053.1,381251.34,2.1342814,1.7212355,4.6623735,1.0733159e+07,0.035156075,3.688496e+06
1023,Connecticut,2024-09-09,1.126125e+06,765815.0,1.846856e+06,-1.0875425,1.1906235,-0.9122204,2265.9353,3685.4692,18689.088,229508.34,409053.1,418460.56,4.9066834,1.8721646,4.413453,7.056112e+06,0.035027374,3.688496e+06
1024,Connecticut,2024-09-16,756884.0,1.476226e+06,655893.0,1.0333073,1.2890563,-1.6310134,1522.966,7104.308,6637.2485,232214.7,355541.8,401462.16,3.2594168,4.1520452,1.6337607,1.1702414e+07,0.0350907,3.688496e+06
1025,Connecticut,2024-09-23,754352.0,1.073766e+06,676594.0,1.5204251,1.3687347,-0.052188177,1517.8712,5167.4775,6846.7305,204771.56,367231.72,433629.47,3.6838708,2.9239483,1.5603052,1.512859e+07,0.034595568,3.688496e+06
1026,Connecticut,2024-09-30,811075.0,1.837907e+06,1.857386e+06,0.7989865,1.4284966,-2.3092945,1632.0065,8844.891,18795.646,183787.17,364826.22,444267.1,4.4131207,5.037761,4.1807876,1.1022101e+07,0.034561604,3.688496e+06
1027,Connecticut,2024-10-07,619185.0,970225.0,701708.0,2.3330796,1.4674709,1.316035,1245.8947,4669.1885,7100.8696,214772.56,409053.1,429680.2,2.8829784,2.3718796,1.6330937,1.777157e+07,0.034785666,3.688496e+06
1028,Connecticut,2024-10-14,961739.0,1.471687e+06,506612.0,-0.6949645,1.485089,0.3198131,1935.1655,7082.464,5126.6133,246666.81,409053.1,513299.03,3.89894,3.5977902,0.9869716,1.362692e+07,0.034682542,3.688496e+06
1029,Connecticut,2024-10-21,594006.0,1.420119e+06,1.232166e+06,0.11312747,1.481094,0.40276098,1195.2306,6834.294,12468.79,240480.27,380947.06,485951.16,2.4700842,3.7278655,2.5355754,1.2496709e+07,0.03533856,3.688496e+06
1030,Connecticut,2024-10-28,375075.0,679464.0,1.052273e+06,1.8929112,1.4555442,0.9622002,754.70807,3269.907,10648.379,214427.12,396709.9,468829.97,1.7491945,1.7127467,2.2444654,1.6938722e+07,0.034987494,3.688496e+06
1031,Connecticut,2024-11-04,565590.0,1.82502e+06,2.087192e+06,0.12806478,1.4088124,0.8187953,1138.0532,8782.872,21121.146,185644.67,409053.1,452773.38,3.0466256,4.461571,4.609794,1.3318362e+07,0.035343435,3.688496e+06
1032,Connecticut,2024-11-11,740022.0,1.466546e+06,930172.0,1.0120258,1.3415796,0.10554878,1489.0371,7057.7236,9412.79,298027.06,409053.1,466652.12,2.4830701,3.5852225,1.9932868,1.4595523e+07,0.03453063,3.688496e+06
1033,Connecticut,2024-11-18,310226.0,787140.0,540033.0,0.3571224,1.2548265,0.47452682,624.222,3788.0955,5464.814,147198.06,409053.1,391288.12,2.107541,1.9242983,1.3801407,1.2729387e+07,0.035050094,3.688496e+06
1034,Connecticut,2024-11-25,543406.0,1.11997e+06,800704.0,0.2243292,1.1498182,-0.26435694,1093.4158,5389.833,8102.65,148082.67,409053.1,357256.25,3.669615,2.737957,2.2412586,1.1043315e+07,0.03484592,3.688496e+06
1035,Connecticut,2024-12-02,796046.0,520795.0,724185.0,0.36923826,1.0280858,-0.109782904,1601.7659,2506.3154,7328.323,163085.78,350958.47,387310.2,4.8811493,1.4839207,1.8697813,1.2270672e+07,0.035360526,3.688496e+06
1036,Connecticut,2024-12-09,482085.0,598163.0,1.62995e+06,-0.032675315,0.8914045,0.07655686,970.0285,2878.6475,16494.129,128961.51,409053.1,421420.38,3.7382088,1.4623121,3.8677533,1.0027967e+07,0.035176188,3.688496e+06
1037,Connecticut,2024-12-16,227418.0,1.251372e+06,339823.0,0.449049,0.7417674,0.1195681,457.5997,6022.2026,3438.8076,105319.54,398417.28,330448.56,2.1593192,3.1408565,1.0283688,1.1012155e+07,0.03450868,3.688496e+06
1038,Connecticut,2024-12-23,475850.0,1.632409e+06,761855.0,0.44844475,0.5813566,-0.41426975,957.4827,7855.9355,7709.5215,131233.27,338334.9,331403.6,3.62599,4.824832,2.298875,8.2421075e+06,0.03537396,3.688496e+06
1039,Connecticut,2024-12-30,225869.0,962025.0,525176.0,-0.95744693,0.41251114,-0.90505356,454.48285,4629.726,5314.47,173207.03,407179.88,296764.28,1.3040384,2.3626542,1.7696749,7.552132e+06,0.034614928,3.688496e+06
1040,Connecticut,2025-01-06,805822.0,1.356969e+06,1.535459e+06,0.29418963,1.2248398,0.066646956,1621.4368,6530.386,15537.936,228920.7,409053.1,379838.62,3.5200934,3.3173425,4.042399,1.3793306e+07,0.034584135,3.688496e+06
1041,Connecticut,2025-01-13,892728.0,804166.0,1.0061e+06,-0.11327085,1.1341982,1.8045706,1796.3049,3870.0327,10181.136,228929.8,309233.8,390868.3,3.8995728,2.6005101,2.574013,1.0903905e+07,0.03467204,3.688496e+06
1042,Connecticut,2025-01-20,992370.0,887826.0,1.26482e+06,-0.06355701,1.0270604,-0.36436263,1996.7998,4272.645,12799.229,226399.81,244388.08,345625.16,4.383261,3.632854,3.6595135,1.1030838e+07,0.03471657,3.688496e+06
1043,Connecticut,2025-01-27,359561.0,1.148886e+06,1.177259e+06,-0.7927943,0.9049886,-0.25457808,723.4916,5528.991,11913.164,197700.42,250693.53,318099.25,1.8187163,4.5828314,3.7009165,9.520986e+06,0.03457731,3.688496e+06
1044,Connecticut,2025-02-03,625221.0,1.046022e+06,809992.0,-0.8138107,0.76976293,-1.1037263,1258.04,5033.96,8196.639,144076.81,312500.1,250335.92,4.339498,3.347268,3.235622,7.3684645e+06,0.035401065,3.688496e+06
1045,Connecticut,2025-02-10,330590.0,1.581045e+06,888515.0,-0.2933372,0.6233553,-0.33929327,665.1975,7608.7476,8991.245,131902.95,409053.1,256608.17,2.506313,3.865133,3.4625375,8.79625e+06,0.03491536,3.688496e+06
1046,Connecticut,2025-02-17,754482.0,437486.0,351123.0,0.26257125,0.46790063,0.88198054,1518.1327,2105.3926,3553.1567,182654.86,409053.1,267796.94,4.1306405,1.0695083,1.3111533,1.0318025e+07,0.034502465,3.688496e+06
1047,Connecticut,2025-02-24,641752.0,1.446599e+06,752578.0,0.77030015,0.30566585,1.2060083,1291.3029,6961.7285,7615.6436,209308.88,400684.5,247086.23,3.0660515,3.61032,3.0458128,1.3451199e+07,0.034619097,3.688496e+06
1048,Connecticut,2025-03-03,238227.0,1.796344e+06,1.132506e+06,0.029942665,0.13901663,1.1839361,479.34903,8644.87,11460.29,177483.08,370996.47,244241.34,1.3422502,4.841943,4.6368327,1.1660152e+07,0.035385083,3.688496e+06
1049,Connecticut,2025-03-10,355019.0,946054.0,458700.0,1.1819317,-0.029616855,0.06236394,714.35236,4552.866,4641.7725,123914.65,409053.1,249436.73,2.8650284,2.3127897,1.8389438,1.1598686e+07,0.035191137,3.688496e+06
1050,Connecticut,2025-03-17,176167.0,1.57545e+06,741652.0,1.3506914,-0.19777556,0.48478502,354.47485,7581.8213,7505.079,113732.19,409053.1,205493.0,1.5489675,3.8514557,3.6091325,1.18096e+07,0.035006423,3.688496e+06
1051,Connecticut,2025-03-24,395747.0,1.091506e+06,970192.0,0.28362074,-0.36300734,0.2739557,796.3033,5252.851,9817.768,123289.52,409053.1,194768.03,3.2098958,2.6683717,4.9812703,1.0449855e+07,0.03505011,3.688496e+06
1052,Connecticut,2025-03-31,293093.0,1.098566e+06,361069.0,-1.576428,-0.5229028,0.12799935,589.7478,5286.827,3653.8044,127535.336,409053.1,132028.05,2.2981284,2.6856315,2.7347913,6.1074455e+06,0.035154983,3.688496e+06
1053,Connecticut,2025-04-07,440262.0,1.229287e+06,379235.0,0.4068122,-0.6751302,-0.36511478,885.87427,5915.919,3837.6335,100254.23,374532.34,92549.72,4.391452,3.2821908,4.097635,8.471692e+06,0.035467863,3.688496e+06
1054,Connecticut,2025-04-14,456485.0,438514.0,101440.0,-1.3929502,-0.81746984,0.7862435,918.5174,2110.3398,1026.5127,96703.47,268753.66,43374.375,4.7204566,1.6316562,2.3387098,7.30568e+06,0.0353928,3.688496e+06
1055,Connecticut,2025-04-21,349746.0,776669.0,39226.0,-0.14425124,-0.947846,2.5371025,703.74225,3737.704,396.94388,107407.33,409053.1,14395.421,3.2562628,1.8986992,2.724917,1.2348307e+07,0.035413783,3.688496e+06
1056,Connecticut,2025-04-28,306380.0,1.312562e+06,100095.0,-1.6772008,-1.0643575,-0.35749736,616.4833,6316.6787,1012.9021,135686.7,302979.72,64134.617,2.2579992,4.332177,1.5606955,3.5885265e+06,0.034848697,3.688496e+06
1057,Connecticut,2025-05-05,306830.0,1.266544e+06,980913.0,0.21319601,-1.1653055,0.69587725,617.38873,6095.2173,9926.259,118398.766,302134.16,215854.23,2.591499,4.191993,4.5443296,8.191002e+06,0.03523551,3.688496e+06
1058,Connecticut,2025-05-12,234604.0,1.368399e+06,1.229537e+06,1.0718414,-1.2492177,-0.17263749,472.059,6585.393,12442.186,87964.664,409053.1,264405.88,2.6670294,3.3452852,4.650187,7.6022045e+06,0.035295285,3.688496e+06
1059,Connecticut,2025-05-19,308959.0,1.034454e+06,649530.0,0.06421552,-1.3148706,-0.60352373,621.6726,4978.289,6572.859,91400.12,255849.55,140058.75,3.380291,4.0432115,4.637555,6.252334e+06,0.03516123,3.688496e+06
1060,Connecticut,2025-05-26,231556.0,449697.0,208690.0,2.802895,-1.3613068,-0.093488425,465.92596,2164.1577,2111.8193,86886.984,234174.06,57238.168,2.6650243,1.9203534,3.6460023,1.1187334e+07,0.034646615,3.688496e+06
1061,Connecticut,2025-06-02,169318.0,349914.0,131102.0,-0.83760166,-1.3878493,-0.16430649,340.69363,1683.9541,1326.6747,77375.11,270280.47,35258.56,2.1882758,1.2946347,3.7183006,5.9380015e+06,0.03473255,3.688496e+06
1062,Connecticut,2025-06-09,223751.0,762777.0,197829.0,-0.45460364,-1.3941108,-1.1346126,450.22113,3670.849,2001.9122,87353.59,317398.22,72255.734,2.5614455,2.4032166,2.7379067,4.7703855e+06,0.035391033,3.688496e+06
1063,Connecticut,2025-06-16,143192.0,713143.0,200353.0,-0.54599535,-1.3800002,0.35384154,288.1241,3431.9866,2027.4536,72609.02,321494.22,84953.84,1.9720895,2.2182145,2.358372,5.9777755e+06,0.03491488,3.688496e+06
1064,Connecticut,2025-06-23,240128.0,436752.0,246249.0,0.031627078,-1.3457233,0.18875985,483.17413,2101.8604,2491.894,64450.41,309319.75,59697.43,3.725779,1.4119761,4.1249456,7.921682e+06,0.03500341,3.688496e+06
1065,Connecticut,2025-06-30,147337.0,900549.0,22914.0,1.0715479,-1.2917798,1.2655721,296.4645,4333.874,231.87611,72551.87,264214.84,14395.421,2.0307863,3.4083955,1.5917708,1.0180415e+07,0.034976162,3.688496e+06
1066,Connecticut,2025-07-07,320668.0,1.443068e+06,66639.0,0.31414735,-1.2189561,-0.23131897,645.23285,6944.736,674.34717,70331.805,294827.03,14395.421,4.5593567,4.8946247,4.6291943,7.989521e+06,0.034911785,3.688496e+06
1067,Connecticut,2025-07-14,349557.0,1.348126e+06,378962.0,-0.57130665,-1.1283146,-0.5144196,703.36194,6487.8296,3834.871,85473.74,409053.1,123789.34,4.0896473,3.295724,3.0613477,6.0089225e+06,0.034646355,3.688496e+06
1068,Connecticut,2025-07-21,284357.0,1.070238e+06,428396.0,0.41026208,-1.0211768,0.8128949,572.1696,5150.499,4335.114,123564.77,280023.72,116051.445,2.3012774,3.8219554,3.6914349,8.717963e+06,0.035049334,3.688496e+06
1069,Connecticut,2025-07-28,162306.0,794525.0,411716.0,1.2321976,-0.899105,-0.099948406,326.5844,3823.6357,4166.322,122706.234,284073.84,106081.63,1.3227241,2.7968953,3.8811245,8.676141e+06,0.03542956,3.688496e+06
1070,Connecticut,2025-08-04,518023.0,683812.0,164684.0,-0.8356206,-0.7638793,1.0397197,1042.3413,3290.8315,1666.5045,121606.05,340388.97,113001.766,4.2598424,2.0089138,1.4573605,8.39413e+06,0.0351971,3.688496e+06
1071,Connecticut,2025-08-11,453866.0,1.174267e+06,258427.0,0.57252234,-0.61747175,-1.0620427,913.24756,5651.1367,2615.1282,139694.53,263317.88,97081.14,3.2489867,4.459503,2.6619735,6.0944845e+06,0.034998383,3.688496e+06
1072,Connecticut,2025-08-18,672901.0,772204.0,517553.0,-1.0287467,-0.46201706,-0.3104029,1353.9794,3716.2163,5237.33,141435.7,289700.22,145987.2,4.757643,2.6655288,3.5451913,5.68066e+06,0.03460188,3.688496e+06
1073,Connecticut,2025-08-25,390218.0,1.127858e+06,190420.0,-0.74093956,-0.29978225,-0.12059704,785.1781,5427.794,1926.9376,133447.1,349607.28,149096.98,2.9241366,3.2260711,1.2771529,6.6938335e+06,0.035491064,3.688496e+06
1074,Connecticut,2025-09-01,337762.0,1.034291e+06,427949.0,-1.5651952,-0.13313305,-0.30250233,679.6286,4977.5044,4330.5903,111049.17,360806.84,239230.25,3.0415573,2.866607,1.7888595,5.8338215e+06,0.035019517,3.688496e+06
1075,Connecticut,2025-09-08,663010.0,1.518471e+06,338908.0,0.5445913,0.035500437,1.0786579,1334.0771,7307.6113,3429.5483,163955.81,359989.5,207400.58,4.0438323,4.218097,1.6340764,1.161221e+07,0.03548153,3.688496e+06
1076,Connecticut,2025-09-15,373723.0,1.19358e+06,332364.0,-0.61743665,0.20365916,-1.3011765,751.9876,5744.08,3363.3267,148033.31,305515.03,116572.02,2.5245867,3.9067807,2.8511436,6.0246335e+06,0.035348993,3.688496e+06
1077,Connecticut,2025-09-22,183762.0,867057.0,134742.0,-0.54004127,0.36889094,0.1071388,369.75714,4172.6943,1363.5093,114791.63,304893.84,89011.164,1.6008313,2.8437996,1.5137657,8.3384195e+06,0.03536745,3.688496e+06
1078,Connecticut,2025-09-29,351217.0,1.017408e+06,151618.0,1.1483985,0.52878636,-0.9743765,706.70215,4896.2554,1534.2844,131094.38,409053.1,69585.17,2.6791162,2.4872274,2.1788774,1.024948e+07,0.034927595,3.688496e+06
1079,Connecticut,2025-10-06,849119.0,1.220454e+06,121462.0,1.1493441,0.6810138,-0.15050313,1708.5569,5873.4106,1229.1235,189686.58,409053.1,40565.61,4.476432,2.983607,2.994202,1.1751953e+07,0.034559123,3.688496e+06
1080,Connecticut,2025-10-13,993844.0,1.491392e+06,16036.0,1.2381673,0.82335347,-0.07455522,1999.7656,7177.294,162.27483,213820.34,409053.1,14395.421,4.6480327,3.6459632,1.1139705,1.3003074e+07,0.035325263,3.688496e+06
1081,Connecticut,2025-10-20,395474.0,1.969012e+06,45720.0,-0.51337636,0.95372957,-0.23950697,795.754,9475.831,462.6593,165071.66,409053.1,14395.421,2.3957717,4.8135843,3.1760259,1.0082135e+07,0.035189908,3.688496e+06
1082,Connecticut,2025-10-27,572798.0,1.188469e+06,205581.0,0.9683953,1.0702412,-0.6655388,1152.5569,5719.4834,2080.358,201561.36,409053.1,44182.99,2.841805,2.9054153,4.652946,1.1253922e+07,0.034837298,3.688496e+06
1083,Connecticut,2025-11-03,517588.0,702706.0,308273.0,0.92575824,1.1711891,-0.54097277,1041.466,3381.7585,3119.5403,206606.16,395616.38,94403.04,2.5051892,1.7762301,3.2654936,1.3435231e+07,0.035070658,3.688496e+06
1084,Connecticut,2025-11-10,475604.0,1.330348e+06,160216.0,0.8706726,1.2551013,0.7225329,956.98773,6402.273,1621.291,178238.23,409053.1,99061.26,2.6683612,3.2522635,1.6173421,1.4126018e+07,0.035151593,3.688496e+06
1085,Connecticut,2025-11-17,582844.0,1.853196e+06,467400.0,0.914494,1.3207543,-0.6934062,1172.771,8918.469,4729.811,185624.31,409053.1,105783.01,3.1399121,4.5304527,4.4184756,1.1099503e+07,0.03492342,3.688496e+06
1086,Connecticut,2025-11-24,510617.0,1.046854e+06,436904.0,-3.2295167,1.3671904,-0.18263981,1027.4392,5037.964,4421.2095,171108.22,303827.72,88900.26,2.984178,3.4455523,4.9145365,7.05959e+06,0.035499822,3.688496e+06
1087,Connecticut,2025-12-01,724168.0,1.285083e+06,202833.0,0.13095865,1.3937329,0.4166723,1457.1364,6184.436,2052.5498,207386.6,347911.97,41389.008,3.4918747,3.6937027,4.900656,1.216882e+07,0.035086792,3.688496e+06
1088,Connecticut,2025-12-08,313243.0,1.539993e+06,16585.0,-0.41713732,1.3999945,0.8186898,630.29266,7411.1855,167.83037,197759.75,409053.1,14547.815,1.5839591,3.7647753,1.1400474,1.2735415e+07,0.03540865,3.688496e+06
1089,Connecticut,2025-12-15,279659.0,408467.0,519991.0,-0.30675003,1.3858838,0.40942815,562.71655,1965.7393,5262.001,144879.95,349706.94,186455.42,1.9302831,1.1680278,2.7888246,1.2491512e+07,0.03450787,3.688496e+06
1090,Connecticut,2025-12-22,653740.0,1.297083e+06,658453.0,0.24442346,1.3516068,1.3870128,1315.4246,6242.186,6663.1543,149341.3,324361.25,276484.88,4.377493,3.9988832,2.381517,1.5415563e+07,0.034596153,3.688496e+06
1091,Connecticut,2025-12-29,200071.0,1.782183e+06,1.12382e+06,-0.18268628,1.2976633,1.7904752,402.57333,8576.72,11372.393,160255.36,388853.28,278053.8,1.2484522,4.583175,4.0417376,1.4886029e+07,0.034576215,3.688496e+06
1092,Delaware,2023-01-09,177236.0,136571.0,308974.0,-0.324211,0.73778486,-0.75724906,356.62585,657.2452,3126.6338,63367.52,116732.64,68330.35,2.7969596,1.1699445,4.5217657,1.8513512e+06,0.03529509,1.059952e+06
1093,Delaware,2023-01-16,313014.0,255618.0,347282.0,-0.43644577,0.5934243,-0.21127765,629.83185,1230.1565,3514.2883,64019.52,110926.13,80636.445,4.8893576,2.3043978,4.3067594,2.6183478e+06,0.035091292,1.059952e+06
1094,Delaware,2023-01-23,225174.0,625645.0,279299.0,-0.5568058,0.4404532,-0.95874935,453.0844,3010.904,2826.3406,44860.953,130390.3,59808.418,5.019387,4.798247,4.669889,2.4031912e+06,0.03517818,1.059952e+06
1095,Delaware,2023-01-30,79754.0,729242.0,231043.0,0.1997527,0.28110215,-0.75030154,160.4772,3509.4624,2338.0183,32802.7,149698.62,50487.984,2.431335,4.8714013,4.5761895,2.7678892e+06,0.034886684,1.059952e+06
1096,Delaware,2023-02-06,176203.0,302734.0,68391.0,-0.13815156,0.11769491,2.1130297,354.54727,1456.9012,692.0764,41219.402,130201.14,30908.982,4.2747536,2.3251286,2.2126436,3.7959798e+06,0.03517042,1.059952e+06
1097,Delaware,2023-02-13,250254.0,257864.0,47408.0,0.23063254,-0.047385685,1.3491637,503.5492,1240.9653,479.74088,54310.52,93702.805,19076.213,4.607846,2.7519357,2.4852076,3.299584e+06,0.035192322,1.059952e+06
1098,Delaware,2023-02-20,419218.0,90596.0,12978.0,-0.9435454,-0.21173239,-0.2600885,843.5305,435.99142,131.32967,88168.6,71940.62,4066.9219,4.754729,1.2593154,3.1910594,2.491513e+06,0.035080545,1.059952e+06
1099,Delaware,2023-02-27,183913.0,263517.0,16775.0,-0.24592012,-0.37294865,0.92149776,370.061,1268.1703,169.75307,52381.56,77020.94,3460.134,3.5110288,3.4213648,4.848026,3.148364e+06,0.034622487,1.059952e+06
1100,Delaware,2023-03-06,113137.0,394384.0,10179.0,-1.2432725,-0.5286836,-0.7250937,227.6489,1897.9651,103.005455,48987.293,119046.37,3460.134,2.3095121,3.3128617,2.941659,1.5149744e+06,0.03520458,1.059952e+06
1101,Delaware,2023-03-13,195025.0,211585.0,43280.0,-0.32957715,-0.67666626,-0.34999415,392.42004,1018.24854,437.96796,39689.887,120093.445,13631.04,4.9137244,1.7618378,3.1751332,2.3117742e+06,0.034519296,1.059952e+06
1102,Delaware,2023-03-20,48812.0,266100.0,48791.0,0.4069973,-0.8147387,0.23537952,98.217186,1280.6008,493.73602,23734.77,88153.445,16399.715,2.0565696,3.0186038,2.975107,2.8620135e+06,0.035423152,1.059952e+06
1103,Delaware,2023-03-27,101698.0,221798.0,22522.0,0.82313424,-0.94088745,0.08520743,204.63188,1067.3983,227.9093,28241.764,87851.734,6813.901,3.6009848,2.5246878,3.305328,3.2138025e+06,0.034769405,1.059952e+06
1104,Delaware,2023-04-03,213291.0,573899.0,10180.0,-0.19692907,-1.0532732,0.6080341,429.174,2761.8774,103.01557,42715.746,116044.48,3460.134,4.9932537,4.94551,2.942185,2.9128872e+06,0.034758333,1.059952e+06
1105,Delaware,2023-04-10,181093.0,200202.0,15587.0,-0.4245815,-1.1502568,-0.76241916,364.38672,963.46814,157.7312,45055.09,89407.41,4798.846,4.019376,2.2392142,3.2480276,1.1106118e+06,0.034566954,1.059952e+06
1106,Delaware,2023-04-17,218695.0,385220.0,17539.0,-0.032268096,-1.2304243,-1.008308,440.0477,1853.8635,177.4843,78202.05,86277.87,4222.58,2.796532,4.464877,4.1535234,1.5733766e+06,0.035484556,1.059952e+06
1107,Delaware,2023-04-24,46556.0,130187.0,27602.0,-1.3738773,-1.2926064,-0.33047935,93.677765,626.52234,279.3159,25360.984,101481.64,6492.6807,1.8357319,1.2828611,4.251285,1.1185216e+06,0.034776933,1.059952e+06
1108,Delaware,2023-05-01,244755.0,233083.0,35778.0,-0.6178063,-1.3358965,0.34170288,492.48438,1121.7073,362.05215,53559.785,83676.234,16230.101,4.569759,2.7855363,2.2043962,1.2713804e+06,0.03472048,1.059952e+06
1109,Delaware,2023-05-08,78689.0,197010.0,12232.0,-0.52381825,-1.3596634,-1.0104477,158.33426,948.1067,123.780594,41073.332,67393.61,7580.3945,1.9158059,2.9232686,1.613631,981108.8,0.03503843,1.059952e+06
1110,Delaware,2023-05-15,84278.0,160419.0,12334.0,0.7438239,-1.3635606,-0.21780312,169.58018,772.01324,124.812775,40085.355,63921.625,3460.134,2.1024568,2.5096126,3.5645237,2.0946806e+06,0.035073277,1.059952e+06
1111,Delaware,2023-05-22,120470.0,196326.0,14514.0,-0.34221485,-1.3475308,0.6914686,242.404,944.81494,146.87308,34238.66,66179.95,3460.134,3.5185516,2.96655,4.1946044,2.5482898e+06,0.035006408,1.059952e+06
1112,Delaware,2023-05-29,59912.0,146588.0,149363.0,-0.8778097,-1.3118082,-1.5941871,120.55208,705.4518,1511.4651,22773.9,79198.29,32402.969,2.630711,1.8508965,4.60954,1.0696265e+06,0.03520516,1.059952e+06
1113,Delaware,2023-06-05,40304.0,279233.0,72139.0,0.7766809,-1.2569137,-1.1353211,81.097786,1343.8032,730.00397,18025.166,93663.914,25458.686,2.2359858,2.9812248,2.8335805,2.1879222e+06,0.03501518,1.059952e+06
1114,Delaware,2023-06-12,142071.0,116806.0,10413.0,1.1200032,-1.1836475,0.24480188,285.8685,562.1266,105.37339,39090.336,100433.43,4797.7188,3.6344302,1.1630163,2.1704302,2.6551965e+06,0.03549072,1.059952e+06
1115,Delaware,2023-06-19,132190.0,350346.0,18051.0,-0.32319516,-1.0930783,0.2500469,265.98645,1686.0331,182.66542,38645.723,106871.95,7967.9976,3.4205487,3.2781882,2.2654557,1.581307e+06,0.034886565,1.059952e+06
1116,Delaware,2023-06-26,46494.0,164074.0,5005.0,-0.406768,-0.98652655,1.0941674,93.55302,789.6028,50.647636,21943.943,109342.93,3460.134,2.1187432,1.500546,1.446506,1.277539e+06,0.035120703,1.059952e+06
1117,Delaware,2023-07-03,78449.0,401745.0,5134.0,1.6194025,-0.86554617,-0.33104122,157.85135,1933.3898,51.953037,26113.373,97140.89,3460.134,3.0041559,4.135692,1.4837748,2.4596635e+06,0.03471877,1.059952e+06
1118,Delaware,2023-07-10,102425.0,187912.0,54250.0,-0.5074163,-0.7319013,0.8062772,206.09471,904.32275,548.9779,28268.84,88761.28,23470.717,3.623235,2.1170497,2.311412,2.217051e+06,0.035402324,1.059952e+06
1119,Delaware,2023-07-17,57254.0,230586.0,90759.0,-0.16080101,-0.5875407,0.07471721,115.20377,1109.6906,918.4273,33450.305,61706.637,22070.98,1.7116191,3.7368162,4.1121635,2.763987e+06,0.03451322,1.059952e+06
1120,Delaware,2023-07-24,178471.0,396021.0,18181.0,0.15004398,-0.4345696,0.7315896,359.11084,1905.8431,183.98096,40929.707,89543.71,12420.034,4.3604355,4.422654,1.4638569,3.4181942e+06,0.035093624,1.059952e+06
1121,Delaware,2023-07-31,107356.0,518791.0,71405.0,-0.67899835,-0.27521855,0.35625216,216.01665,2496.6711,722.5763,54168.0,112019.33,15983.49,1.9819143,4.6312613,4.467415,2.224427e+06,0.034985222,1.059952e+06
